train/ent_coef,rollout/ep_rew_mean,train/actor_loss,time/episodes,time/total_timesteps,train/ent_coef_loss,rollout/ep_len_mean,rollout/success_rate,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,train/n_updates
0.134883850812912,-8.08,-3.874270439147949,260,7080,-6.981240272521973,9.01,0.93,0.0003,10,703,0.25230419635772705,6979
0.13431251049041748,-7.48,-4.333724021911621,264,7096,-6.729593753814697,8.42,0.94,0.0003,10,705,0.17856016755104065,6995
0.13367913663387299,-7.15,-3.9414420127868652,268,7114,-6.898999214172363,8.09,0.94,0.0003,10,706,0.17116346955299377,7013
0.13300585746765137,-6.78,-4.123376369476318,272,7133,-6.683352470397949,7.73,0.95,0.0003,10,708,0.18446658551692963,7032
0.1324085295200348,-6.79,-3.8314828872680664,276,7150,-6.860193252563477,7.74,0.95,0.0003,10,709,0.18707175552845,7049
0.1318424791097641,-6.72,-4.013794422149658,280,7166,-7.08172082901001,7.67,0.95,0.0003,10,710,0.20434793829917908,7065
0.1313168704509735,-6.51,-3.299036979675293,284,7181,-6.535887241363525,7.46,0.95,0.0003,10,712,0.2549342215061188,7080
0.1303127110004425,-6.15,-3.4279088973999023,288,7210,-7.005523681640625,7.11,0.96,0.0003,10,715,0.21449768543243408,7109
0.12971539795398712,-6.08,-3.5534114837646484,292,7227,-6.892232894897461,7.04,0.96,0.0003,10,716,0.21958741545677185,7126
0.12705722451210022,-6.01,-3.4697396755218506,296,7305,-6.679691314697266,6.98,0.97,0.0003,10,723,0.2020069807767868,7204
0.1265876442193985,-5.5,-3.187105655670166,300,7319,-6.226049900054932,6.48,0.98,0.0003,10,724,0.19825392961502075,7218
0.1260640025138855,-5.02,-3.27789044380188,304,7335,-6.737213611602783,6.01,0.99,0.0003,10,726,0.23768888413906097,7234
0.125468447804451,-4.86,-3.6964359283447266,308,7353,-6.699668884277344,5.85,0.99,0.0003,10,728,0.19521571695804596,7252
0.12489945441484451,-4.83,-3.1508209705352783,312,7370,-6.167309284210205,5.82,0.99,0.0003,10,729,0.1974143385887146,7269
0.12412095814943314,-4.86,-2.7635436058044434,316,7394,-6.453333854675293,5.85,0.99,0.0003,10,731,0.19841748476028442,7293
0.12302476912736893,-4.92,-3.1712067127227783,320,7428,-6.609986305236816,5.91,0.99,0.0003,10,735,0.21469908952713013,7327
0.12257061898708344,-4.4,-2.9159605503082275,324,7442,-6.785175800323486,5.4,1.0,0.0003,10,736,0.20623305439949036,7341
0.12198341637849808,-4.41,-3.6375176906585693,328,7460,-6.187524795532227,5.41,1.0,0.0003,10,739,0.19363313913345337,7359
0.1215728148818016,-4.4,-3.113917827606201,332,7473,-7.096197128295898,5.4,1.0,0.0003,10,741,0.17837178707122803,7372
0.12100037932395935,-4.2,-3.650456428527832,336,7491,-6.623829364776611,5.2,1.0,0.0003,10,743,0.20068658888339996,7390
0.12046141922473907,-4.17,-2.9026007652282715,340,7508,-6.858983993530273,5.17,1.0,0.0003,10,745,0.1803087294101715,7407
0.12011317163705826,-4.08,-3.093348503112793,344,7519,-6.344365119934082,5.08,1.0,0.0003,10,746,0.1670718491077423,7418
0.11964982748031616,-4.1,-3.141550064086914,348,7534,-6.5095906257629395,5.1,1.0,0.0003,10,748,0.18768689036369324,7433
0.11767785996198654,-4.56,-3.1073029041290283,352,7598,-6.696903705596924,5.55,0.99,0.0003,10,754,0.1915948987007141,7497
0.11721824109554291,-4.51,-2.4760520458221436,356,7613,-6.741263389587402,5.5,0.99,0.0003,10,756,0.23380492627620697,7512
0.11679140478372574,-4.48,-2.8514082431793213,360,7627,-6.740708351135254,5.47,0.99,0.0003,10,757,0.1879437267780304,7526
0.11645854264497757,-4.43,-3.074183464050293,364,7638,-7.052004814147949,5.42,0.99,0.0003,10,758,0.19526031613349915,7537
0.11606590449810028,-4.38,-3.075164318084717,368,7651,-5.803864479064941,5.37,0.99,0.0003,10,759,0.21229800581932068,7550
0.11562114953994751,-4.34,-1.9789742231369019,372,7666,-7.305189609527588,5.33,0.99,0.0003,10,761,0.2092229127883911,7565
0.11510675400495529,-4.34,-2.5923900604248047,376,7683,-6.515187740325928,5.33,0.99,0.0003,10,764,0.2647598385810852,7582
0.11469263583421707,-4.32,-3.370245933532715,380,7697,-6.847285747528076,5.31,0.99,0.0003,10,766,0.31937822699546814,7596
0.11389357596635818,-4.44,-2.5684053897857666,384,7724,-6.603404521942139,5.43,0.99,0.0003,10,770,0.32720524072647095,7623
0.11342636495828629,-4.31,-2.59983491897583,388,7740,-6.480154991149902,5.3,0.99,0.0003,10,771,0.22873297333717346,7639
0.11275693029165268,-4.37,-3.0089423656463623,392,7763,-6.634433269500732,5.36,0.99,0.0003,10,774,0.20134186744689941,7662
0.11214140057563782,-3.8,-2.6449599266052246,396,7784,-6.114156246185303,4.79,0.99,0.0003,10,776,0.23374295234680176,7683
0.11151109635829926,-3.88,-3.121817111968994,400,7806,-6.544480800628662,4.87,0.99,0.0003,10,779,0.2082166224718094,7705
0.11081971973180771,-3.96,-2.789201498031616,404,7830,-6.908270835876465,4.95,0.99,0.0003,10,782,0.23841184377670288,7729
0.11039251834154129,-3.93,-2.4835097789764404,408,7845,-6.879522800445557,4.92,0.99,0.0003,9,784,0.21176549792289734,7744
0.10990948230028152,-3.93,-2.613740921020508,412,7862,-6.474816799163818,4.92,0.99,0.0003,9,788,0.1961568295955658,7761
0.10948836803436279,-3.84,-2.5244157314300537,416,7877,-6.578704357147217,4.83,0.99,0.0003,9,792,0.21476919949054718,7776
0.10901368409395218,-3.67,-2.571613073348999,420,7894,-6.585439205169678,4.66,0.99,0.0003,9,794,0.21806299686431885,7793
0.10854294151067734,-3.7,-2.691662311553955,424,7911,-6.70679235458374,4.69,0.99,0.0003,9,798,0.251677930355072,7810
0.10793337970972061,-3.74,-2.853638172149658,428,7933,-6.225504398345947,4.73,0.99,0.0003,9,802,0.21959030628204346,7832
0.10741115361452103,-3.8,-2.0242557525634766,432,7952,-6.292311668395996,4.79,0.99,0.0003,9,805,0.2504231631755829,7851
0.10691724717617035,-3.8,-2.0296101570129395,436,7970,-6.75847053527832,4.79,0.99,0.0003,9,807,0.22600463032722473,7869
0.10645685344934464,-3.8,-2.48897647857666,440,7987,-6.624171257019043,4.79,0.99,0.0003,9,810,0.18828845024108887,7886
0.1059432104229927,-3.88,-2.69555401802063,444,8006,-6.501476764678955,4.87,0.99,0.0003,9,813,0.1866685301065445,7905
0.10558919608592987,-3.86,-2.2726824283599854,448,8019,-6.483216762542725,4.85,0.99,0.0003,9,815,0.22543422877788544,7918
0.1052621603012085,-3.33,-2.722792387008667,452,8031,-6.765964031219482,4.33,1.0,0.0003,9,817,0.20975732803344727,7930
0.10479554533958435,-3.35,-1.8548462390899658,456,8048,-6.647520542144775,4.35,1.0,0.0003,9,819,0.2482016235589981,7947
0.10436765104532242,-3.37,-1.9512205123901367,460,8064,-6.036938190460205,4.37,1.0,0.0003,9,822,0.2554815709590912,7963
0.10392297059297562,-3.43,-2.585331439971924,464,8081,-5.879912376403809,4.43,1.0,0.0003,9,825,0.21721938252449036,7980
0.10353521257638931,-3.45,-2.4636521339416504,468,8096,-6.207935333251953,4.45,1.0,0.0003,9,827,0.18156637251377106,7995
0.10312143713235855,-3.46,-2.416945219039917,472,8112,-6.429640293121338,4.46,1.0,0.0003,9,830,0.23888400197029114,8011
0.10273466259241104,-3.44,-1.9704546928405762,476,8127,-6.3275299072265625,4.44,1.0,0.0003,9,832,0.25711286067962646,8026
0.10234855860471725,-3.45,-2.1517412662506104,480,8142,-6.330350875854492,4.45,1.0,0.0003,9,835,0.20107388496398926,8041
0.10198471695184708,-3.32,-1.7644143104553223,484,8156,-5.958798408508301,4.32,1.0,0.0003,9,837,0.20283380150794983,8055
0.10152440518140793,-3.34,-1.9048724174499512,488,8174,-6.403528213500977,4.34,1.0,0.0003,9,840,0.24811126291751862,8073
0.10111615806818008,-3.27,-2.3464367389678955,492,8190,-6.027320861816406,4.27,1.0,0.0003,9,842,0.2093525230884552,8089
0.10073549300432205,-3.21,-2.13319993019104,496,8205,-6.26679801940918,4.21,1.0,0.0003,9,845,0.2768073081970215,8104
0.10032295435667038,-3.15,-2.3752200603485107,500,8221,-6.737340927124023,4.15,1.0,0.0003,9,848,0.22700102627277374,8120
0.0999891459941864,-3.04,-2.138990879058838,504,8234,-6.18706750869751,4.04,1.0,0.0003,9,851,0.19734087586402893,8133
0.09953675419092178,-3.07,-2.394045829772949,508,8252,-6.250067710876465,4.07,1.0,0.0003,9,853,0.2339160442352295,8151
0.09909048676490784,-3.08,-1.757007122039795,512,8270,-6.521146774291992,4.08,1.0,0.0003,9,855,0.22124338150024414,8169
0.09881474822759628,-3.04,-1.9631941318511963,516,8281,-6.091614723205566,4.04,1.0,0.0003,9,856,0.2605041265487671,8180
0.098368339240551,-3.05,-2.4315907955169678,520,8299,-6.09585428237915,4.05,1.0,0.0003,9,859,0.20195618271827698,8198
0.09804835915565491,-3.01,-1.9910858869552612,524,8312,-5.863804340362549,4.01,1.0,0.0003,9,861,0.20567792654037476,8211
0.09760721027851105,-2.97,-2.0798330307006836,528,8330,-5.906641483306885,3.97,1.0,0.0003,9,862,0.21209880709648132,8229
0.09717518091201782,-2.96,-1.787548303604126,532,8348,-5.968296527862549,3.96,1.0,0.0003,9,864,0.23205885291099548,8247
0.09679730236530304,-2.94,-1.8898251056671143,536,8364,-6.524898529052734,3.94,1.0,0.0003,9,866,0.24446052312850952,8263
0.09648500382900238,-2.9,-1.5227160453796387,540,8377,-5.745038986206055,3.9,1.0,0.0003,9,867,0.23028117418289185,8276
0.09612717479467392,-2.86,-2.483804702758789,544,8392,-6.150722503662109,3.86,1.0,0.0003,9,869,0.2414129376411438,8291
0.09579502046108246,-2.87,-2.0681357383728027,548,8406,-5.338216781616211,3.87,1.0,0.0003,9,871,0.2114667296409607,8305
0.09542489796876907,-2.91,-1.5512597560882568,552,8422,-6.241555213928223,3.91,1.0,0.0003,9,873,0.23241567611694336,8321
0.09508233517408371,-2.89,-1.6067030429840088,556,8437,-5.977608680725098,3.89,1.0,0.0003,9,874,0.2358056753873825,8336
0.09478189796209335,-2.86,-2.2085084915161133,560,8450,-6.184199810028076,3.86,1.0,0.0003,9,875,0.2291697859764099,8349
0.09448927640914917,-2.82,-1.6003262996673584,564,8463,-5.7854766845703125,3.82,1.0,0.0003,9,877,0.24539440870285034,8362
0.09412417560815811,-2.83,-1.817692756652832,568,8479,-6.030610084533691,3.83,1.0,0.0003,9,879,0.20894670486450195,8378
0.09368497878313065,-2.86,-1.9399049282073975,572,8498,-6.358912467956543,3.86,1.0,0.0003,9,881,0.2476382553577423,8397
0.0934087336063385,-2.83,-2.086773633956909,576,8510,-5.943292617797852,3.83,1.0,0.0003,9,882,0.23090364038944244,8409
0.09302174299955368,-2.85,-2.1771039962768555,580,8527,-6.651348114013672,3.85,1.0,0.0003,9,884,0.2894834876060486,8426
0.09265643358230591,-2.87,-2.145070791244507,584,8543,-6.306917190551758,3.87,1.0,0.0003,9,886,0.21974977850914001,8442
0.09236830472946167,-2.82,-2.0895309448242188,588,8556,-5.711090564727783,3.82,1.0,0.0003,9,888,0.23184730112552643,8455
0.09206213057041168,-2.8,-1.6613370180130005,592,8570,-5.690427303314209,3.8,1.0,0.0003,9,890,0.2077358216047287,8469
0.09169014543294907,-2.82,-1.7395776510238647,596,8587,-6.170298099517822,3.82,1.0,0.0003,9,893,0.2130705714225769,8486
0.09131495654582977,-2.83,-2.2774784564971924,600,8604,-5.962159633636475,3.83,1.0,0.0003,9,895,0.259674608707428,8503
0.09096964448690414,-2.86,-2.127136707305908,604,8620,-5.881206512451172,3.86,1.0,0.0003,9,899,0.24010595679283142,8519
0.09065753221511841,-2.82,-1.5861940383911133,608,8634,-6.110632419586182,3.82,1.0,0.0003,9,902,0.2572785019874573,8533
0.09045678377151489,-2.73,-1.6819522380828857,612,8643,-6.2823381423950195,3.73,1.0,0.0003,9,904,0.20504021644592285,8542
0.0901884213089943,-2.74,-2.0399227142333984,616,8655,-6.198827743530273,3.74,1.0,0.0003,9,906,0.20011264085769653,8554
0.08992215991020203,-2.68,-1.38804292678833,620,8667,-5.573727607727051,3.68,1.0,0.0003,9,907,0.23966443538665771,8566
0.08961751312017441,-2.69,-1.8955810070037842,624,8681,-5.927603244781494,3.69,1.0,0.0003,9,910,0.22164681553840637,8580
0.08923161774873734,-2.69,-1.651699185371399,628,8699,-6.3191447257995605,3.69,1.0,0.0003,9,912,0.23766794800758362,8598
0.08895004540681839,-2.64,-1.9168884754180908,632,8712,-5.574799060821533,3.64,1.0,0.0003,9,914,0.21578273177146912,8611
0.08867482095956802,-2.61,-1.4189223051071167,636,8725,-5.827414512634277,3.61,1.0,0.0003,9,915,0.2296263575553894,8624
0.08826544880867004,-2.67,-1.7268825769424438,640,8744,-5.882998466491699,3.67,1.0,0.0003,9,917,0.17893058061599731,8643
0.0879499688744545,-2.67,-1.3309277296066284,644,8759,-5.583662986755371,3.67,1.0,0.0003,9,918,0.2093314826488495,8658
0.08771692216396332,-2.64,-1.6379363536834717,648,8770,-5.7888031005859375,3.64,1.0,0.0003,9,919,0.19903504848480225,8669
0.08740153163671494,-2.63,-1.4525765180587769,652,8785,-5.569268703460693,3.63,1.0,0.0003,9,920,0.19613787531852722,8684
0.08712883293628693,-2.61,-1.374673843383789,656,8798,-6.2475690841674805,3.61,1.0,0.0003,9,921,0.21363362669944763,8697
0.08692018687725067,-2.58,-2.075305938720703,660,8808,-5.346829891204834,3.58,1.0,0.0003,9,922,0.18655140697956085,8707
0.08663427829742432,-2.59,-2.0264172554016113,664,8822,-5.896206378936768,3.59,1.0,0.0003,9,923,0.2220059186220169,8721
0.08640792965888977,-2.54,-1.6311559677124023,668,8833,-5.333490371704102,3.54,1.0,0.0003,9,924,0.29184630513191223,8732
0.08616757392883301,-2.47,-1.3744992017745972,672,8845,-5.217977523803711,3.47,1.0,0.0003,9,925,0.21814441680908203,8744
0.08596906065940857,-2.45,-1.8803489208221436,676,8855,-5.588062763214111,3.45,1.0,0.0003,9,926,0.2077885866165161,8754
0.08554674685001373,-2.49,-0.6696109175682068,680,8876,-5.126296520233154,3.49,1.0,0.0003,9,927,0.2247212827205658,8775
0.08526838570833206,-2.47,-1.8484885692596436,684,8890,-5.460372447967529,3.47,1.0,0.0003,9,928,0.20474496483802795,8789
0.08508888632059097,-2.43,-2.0975217819213867,688,8899,-5.34131383895874,3.43,1.0,0.0003,9,929,0.19112041592597961,8798
0.08487352728843689,-2.4,-1.416271448135376,692,8910,-5.539386749267578,3.4,1.0,0.0003,9,930,0.2307688593864441,8809
0.08458396792411804,-2.38,-1.6154985427856445,696,8925,-5.654943466186523,3.38,1.0,0.0003,9,931,0.2339167296886444,8824
0.08435514569282532,-2.33,-1.1463614702224731,700,8937,-5.453083038330078,3.33,1.0,0.0003,9,932,0.25034263730049133,8836
0.08410382270812988,-2.3,-1.4033770561218262,704,8950,-5.804631233215332,3.3,1.0,0.0003,9,933,0.2107006311416626,8849
0.08385021239519119,-2.29,-1.734798789024353,708,8963,-5.529318809509277,3.29,1.0,0.0003,9,934,0.22276002168655396,8862
0.08355274796485901,-2.35,-1.8420543670654297,712,8978,-5.683075904846191,3.35,1.0,0.0003,9,935,0.28748106956481934,8877
0.08339705318212509,-2.31,-1.4445059299468994,716,8986,-5.79202127456665,3.31,1.0,0.0003,9,936,0.19879576563835144,8885
0.08314483612775803,-2.32,-1.3473423719406128,720,8999,-5.046080589294434,3.32,1.0,0.0003,9,937,0.27697432041168213,8898
0.08291931450366974,-2.3,-1.3986190557479858,724,9011,-5.108201026916504,3.3,1.0,0.0003,9,938,0.20040512084960938,8910
0.08268744498491287,-2.24,-1.5435322523117065,728,9023,-5.656299114227295,3.24,1.0,0.0003,9,938,0.2625572681427002,8922
0.08245667815208435,-2.23,-1.4727377891540527,732,9035,-5.072399616241455,3.23,1.0,0.0003,9,939,0.2054174393415451,8934
0.0821763426065445,-2.25,-1.5171663761138916,736,9050,-5.065384387969971,3.25,1.0,0.0003,9,940,0.23359805345535278,8949
0.08195298165082932,-2.18,-1.1531119346618652,740,9062,-5.962993144989014,3.18,1.0,0.0003,9,941,0.23123356699943542,8961
0.08170503377914429,-2.16,-1.0328090190887451,744,9075,-5.453083515167236,3.16,1.0,0.0003,9,942,0.2002977430820465,8974
0.08147994428873062,-2.17,-1.5616307258605957,748,9087,-6.089805603027344,3.17,1.0,0.0003,9,943,0.2295619547367096,8986
0.081192247569561,-2.17,-1.355509638786316,752,9102,-5.589468479156494,3.17,1.0,0.0003,9,944,0.20770631730556488,9001
0.08090631663799286,-2.19,-1.4531915187835693,756,9117,-5.777377605438232,3.19,1.0,0.0003,9,944,0.19853943586349487,9016
0.08060572296380997,-2.25,-1.0148876905441284,760,9133,-5.380954265594482,3.25,1.0,0.0003,9,945,0.25027552247047424,9032
0.08042129129171371,-2.21,-1.2959376573562622,764,9143,-5.126049518585205,3.21,1.0,0.0003,9,946,0.2376856505870819,9042
0.08018405735492706,-2.23,-1.5237431526184082,768,9156,-5.165488243103027,3.23,1.0,0.0003,9,947,0.182248055934906,9055
0.07994445413351059,-2.24,-1.2714297771453857,772,9169,-5.889045238494873,3.24,1.0,0.0003,9,948,0.23473559319972992,9068
0.07972126454114914,-2.26,-1.4811334609985352,776,9181,-5.439999580383301,3.26,1.0,0.0003,9,948,0.2096039354801178,9080
0.0794457420706749,-2.2,-1.491429328918457,780,9196,-5.156426906585693,3.2,1.0,0.0003,9,949,0.20228342711925507,9095
0.07924401015043259,-2.17,-1.3985216617584229,784,9207,-4.81532096862793,3.17,1.0,0.0003,9,950,0.20749199390411377,9106
0.07895737141370773,-2.24,-1.6358541250228882,788,9223,-4.9033355712890625,3.24,1.0,0.0003,9,951,0.20923469960689545,9122
0.07876355946063995,-2.24,-1.1284503936767578,792,9234,-5.167327404022217,3.24,1.0,0.0003,9,952,0.22325065732002258,9133
0.07855108380317688,-2.21,-1.418073058128357,796,9246,-4.983567714691162,3.21,1.0,0.0003,9,952,0.20385706424713135,9145
0.0783424898982048,-2.21,-1.7353394031524658,800,9258,-5.33935022354126,3.21,1.0,0.0003,9,953,0.17111486196517944,9157
0.07816938310861588,-2.18,-1.2902493476867676,804,9268,-4.991372108459473,3.18,1.0,0.0003,9,954,0.2450857013463974,9167
0.07795735448598862,-2.17,-1.5139786005020142,808,9280,-4.709502220153809,3.17,1.0,0.0003,9,955,0.18937750160694122,9179
0.07771492004394531,-2.16,-1.6543669700622559,812,9294,-5.787116050720215,3.16,1.0,0.0003,9,956,0.21647995710372925,9193
0.07752484828233719,-2.19,-1.4065887928009033,816,9305,-5.452845096588135,3.19,1.0,0.0003,9,956,0.2304602563381195,9204
